LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry
42.45355,-7.10574,304.6,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.26,6.51,N,POINT (-7.10574 42.45355)
42.35396,-6.57336,305.56,0.44,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.77,1.82,N,POINT (-6.57336 42.35396)
42.35195,-6.56273,305.22,0.44,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.92,5.9,N,POINT (-6.56273 42.35195)
42.45849,-7.15196,336.61,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,294.68,9.15,N,POINT (-7.15196 42.45849)
42.4576,-7.14713,332.36,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.86,3.28,N,POINT (-7.14713 42.4576)
42.45302,-7.12231,328.31,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,298.37,2.99,N,POINT (-7.12231 42.45302)
42.45208,-7.1172,320.16,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.17,4.06,N,POINT (-7.1172 42.45208)
42.45112,-7.11201,339.19,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,302.09,4.06,N,POINT (-7.11201 42.45112)
42.35139,-6.57903,343.74,0.44,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,300.07,8.82,N,POINT (-6.57903 42.35139)
42.35042,-6.57393,356.11,0.44,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.07,8.82,N,POINT (-6.57393 42.35042)
42.34944,-6.56876,324.59,0.44,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.33,3.21,N,POINT (-6.56876 42.34944)
42.45019,-7.10696,302.76,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.1,1.75,N,POINT (-7.10696 42.45019)
42.45604,-7.15813,353.64,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,300.25,9.15,N,POINT (-7.15813 42.45604)
42.45514,-7.15324,333.36,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,294.18,9.15,N,POINT (-7.15324 42.45514)
42.44969,-7.12366,323.61,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.84,2.99,N,POINT (-7.12366 42.44969)
42.44874,-7.1185,324.13,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,300.05,4.06,N,POINT (-7.1185 42.44874)
42.34978,-6.58983,343.42,0.44,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.96,8.58,N,POINT (-6.58983 42.34978)
42.34881,-6.58472,331.06,0.44,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.77,8.58,N,POINT (-6.58472 42.34881)
42.34783,-6.57956,327.48,0.44,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.23,8.82,N,POINT (-6.57956 42.34783)
42.45694,-7.16303,305.13,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.2,1.42,N,POINT (-7.16303 42.45694)
42.45425,-7.14842,308.58,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.05,3.28,N,POINT (-7.14842 42.45425)
42.44777,-7.11328,316.28,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.94,4.06,N,POINT (-7.11328 42.44777)
42.44683,-7.10817,307.1,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.73,1.75,N,POINT (-7.10817 42.44683)
42.45362,-7.16443,329.01,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.75,7.72,N,POINT (-7.16443 42.45362)
42.45272,-7.15949,334.69,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,305.08,6.86,N,POINT (-7.15949 42.45272)
42.45179,-7.1545,344.25,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,298.82,6.86,N,POINT (-7.1545 42.45179)
42.44443,-7.11457,341.85,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,302.91,6.66,N,POINT (-7.11457 42.44443)
42.44728,-7.13006,304.23,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.69,1.44,N,POINT (-7.13006 42.44728)
42.44636,-7.12504,315.26,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.59,1.44,N,POINT (-7.12504 42.44636)
42.4454,-7.11983,311.97,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.48,6.66,N,POINT (-7.11983 42.4454)
42.44205,-7.12111,320.11,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.36,6.66,N,POINT (-7.12111 42.44205)
42.4411,-7.11594,343.91,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,305.09,6.66,N,POINT (-7.11594 42.4411)
42.44015,-7.11084,344.76,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,302.41,27.4,N,POINT (-7.11084 42.44015)
42.44937,-7.16074,314.27,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.33,6.86,N,POINT (-7.16074 42.44937)
42.44845,-7.15578,304.5,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.3,6.86,N,POINT (-7.15578 42.44845)
42.44394,-7.13133,310.5,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.34,1.44,N,POINT (-7.13133 42.44394)
42.443,-7.12626,313.68,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.52,1.44,N,POINT (-7.12626 42.443)
42.44419,-7.15207,320.73,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,300.98,2.42,N,POINT (-7.15207 42.44419)
42.44601,-7.16196,307.76,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.56,2.47,N,POINT (-7.16196 42.44601)
42.4451,-7.15699,316.62,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,298.56,2.47,N,POINT (-7.15699 42.4451)
42.44328,-7.14717,318.39,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.16,2.42,N,POINT (-7.14717 42.44328)
42.43963,-7.12741,307.23,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.54,2.43,N,POINT (-7.12741 42.43963)
42.4387,-7.12236,313.6,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.32,1.55,N,POINT (-7.12236 42.4387)
42.43775,-7.11722,314.06,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.25,1.55,N,POINT (-7.11722 42.43775)
42.4368,-7.1121,319.0,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.41,2.5,N,POINT (-7.1121 42.4368)
42.44263,-7.16304,320.59,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,300.88,2.47,N,POINT (-7.16304 42.44263)
42.44172,-7.15812,332.04,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,305.19,2.47,N,POINT (-7.15812 42.44172)
42.44082,-7.15322,326.59,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,303.41,2.42,N,POINT (-7.15322 42.44082)
42.43339,-7.11306,331.73,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.35,2.5,N,POINT (-7.11306 42.43339)
42.43991,-7.14832,313.3,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,298.46,2.42,N,POINT (-7.14832 42.43991)
42.43531,-7.12343,306.88,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,294.76,1.55,N,POINT (-7.12343 42.43531)
42.43436,-7.1183,315.9,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.12,1.55,N,POINT (-7.1183 42.43436)
42.43835,-7.15922,333.25,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,302.7,4.32,N,POINT (-7.15922 42.43835)
42.43744,-7.15433,329.6,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.83,3.19,N,POINT (-7.15433 42.43744)
42.42998,-7.11401,342.34,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,304.2,16.57,N,POINT (-7.11401 42.42998)
42.43095,-7.11928,305.78,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,294.06,2.66,N,POINT (-7.11928 42.43095)
42.43496,-7.16025,330.91,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.37,4.32,N,POINT (-7.16025 42.43496)
42.42657,-7.11499,337.01,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,302.61,16.57,N,POINT (-7.11499 42.42657)
42.43406,-7.15539,312.17,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.22,3.19,N,POINT (-7.15539 42.43406)
42.42558,-7.10965,305.27,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.25,16.57,N,POINT (-7.10965 42.42558)
42.42316,-7.11597,333.07,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,301.45,8.27,N,POINT (-7.11597 42.42316)
42.42217,-7.11062,321.2,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.73,8.27,N,POINT (-7.11062 42.42217)
42.43156,-7.16125,313.07,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.91,22.97,N,POINT (-7.16125 42.43156)
42.42905,-7.16707,326.38,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,316.85,22.97,N,POINT (-7.16707 42.42905)
42.42814,-7.16216,332.09,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,303.91,22.97,N,POINT (-7.16216 42.42814)
42.41975,-7.11691,316.09,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.93,8.27,N,POINT (-7.11691 42.41975)
42.41877,-7.11163,303.36,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.32,8.27,N,POINT (-7.11163 42.41877)
42.4256,-7.1678,340.98,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.31,7.96,N,POINT (-7.1678 42.4256)
42.42469,-7.16293,332.78,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.45,7.96,N,POINT (-7.16293 42.42469)
42.41537,-7.11265,351.24,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,304.06,14.76,N,POINT (-7.11265 42.41537)
42.41631,-7.11771,304.55,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.42,14.76,N,POINT (-7.11771 42.41631)
42.42214,-7.16851,351.13,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,301.65,7.96,N,POINT (-7.16851 42.42214)
42.41285,-7.11846,355.05,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,304.84,14.76,N,POINT (-7.11846 42.41285)
42.41192,-7.11344,346.27,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,300.34,14.76,N,POINT (-7.11344 42.41192)
42.42125,-7.16369,311.48,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.5,7.96,N,POINT (-7.16369 42.42125)
42.4138,-7.12353,312.48,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.3,3.29,N,POINT (-7.12353 42.4138)
42.41871,-7.16936,340.56,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,300.22,22.74,N,POINT (-7.16936 42.41871)
42.41784,-7.16463,327.92,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.58,22.74,N,POINT (-7.16463 42.41784)
42.41035,-7.12432,331.95,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.54,2.69,N,POINT (-7.12432 42.41035)
42.40939,-7.11918,326.29,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,294.8,3.45,N,POINT (-7.11918 42.40939)
42.4153,-7.17032,344.5,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,298.32,22.74,N,POINT (-7.17032 42.4153)
42.41443,-7.16562,327.45,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,314.27,22.74,N,POINT (-7.16562 42.41443)
42.40691,-7.12514,328.41,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.79,2.69,N,POINT (-7.12514 42.40691)
42.40788,-7.13033,311.58,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,294.29,2.69,N,POINT (-7.13033 42.40788)
42.41191,-7.17135,336.53,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,314.47,25.75,N,POINT (-7.17135 42.41191)
42.41104,-7.16665,335.34,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.33,25.75,N,POINT (-7.16665 42.41104)
42.40348,-7.12602,322.81,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.01,2.18,N,POINT (-7.12602 42.40348)
42.41281,-7.17622,304.73,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.82,1.3,N,POINT (-7.17622 42.41281)
42.40767,-7.16775,342.52,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.19,25.75,N,POINT (-7.16775 42.40767)
42.40853,-7.17246,315.81,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.08,25.75,N,POINT (-7.17246 42.40853)
42.40007,-7.12703,318.33,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.02,2.18,N,POINT (-7.12703 42.40007)
42.4086,-7.16961,351.89,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,301.08,19.25,N,POINT (-7.16961 42.4086)
42.40119,-7.12901,330.33,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.92,3.32,N,POINT (-7.12901 42.40119)
42.40947,-7.17435,307.56,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.98,2.42,N,POINT (-7.17435 42.40947)
42.40773,-7.16489,315.07,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.12,19.25,N,POINT (-7.16489 42.40773)
42.40523,-7.17075,335.31,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,298.44,19.25,N,POINT (-7.17075 42.40523)
42.40434,-7.16593,318.34,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,304.98,19.25,N,POINT (-7.16593 42.40434)
42.40181,-7.17165,328.0,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,316.73,31.62,N,POINT (-7.17165 42.40181)
42.40092,-7.16681,325.74,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,319.15,31.62,N,POINT (-7.16681 42.40092)
42.3975,-7.1676,342.93,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.45,31.62,N,POINT (-7.1676 42.3975)
42.39839,-7.1725,307.43,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.03,31.62,N,POINT (-7.1725 42.39839)
42.38854,-7.13825,331.0,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.82,6.33,N,POINT (-7.13825 42.38854)
42.37947,-7.08882,313.78,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.39,1.39,N,POINT (-7.08882 42.37947)
42.37859,-7.08406,302.41,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.66,1.41,N,POINT (-7.08406 42.37859)
42.38516,-7.13935,338.8,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,298.55,6.33,N,POINT (-7.13935 42.38516)
42.37439,-7.08079,327.83,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.9,1.41,N,POINT (-7.08079 42.37439)
42.37353,-7.07612,337.17,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.02,8.86,N,POINT (-7.07612 42.37353)
42.37267,-7.07146,329.24,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.44,8.86,N,POINT (-7.07146 42.37267)
42.37181,-7.0668,332.42,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,300.39,2.36,N,POINT (-7.0668 42.37181)
42.3861,-7.14448,306.98,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.3,6.33,N,POINT (-7.14448 42.3861)
42.37093,-7.06205,308.13,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.34,2.36,N,POINT (-7.06205 42.37093)
42.37106,-7.08223,324.43,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.06,6.68,N,POINT (-7.08223 42.37106)
42.37019,-7.07748,329.3,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.08,4.02,N,POINT (-7.07748 42.37019)
42.36931,-7.07276,337.2,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,301.03,4.02,N,POINT (-7.07276 42.36931)
42.36843,-7.06798,342.24,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,306.66,4.41,N,POINT (-7.06798 42.36843)
42.36753,-7.06307,328.22,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.26,4.41,N,POINT (-7.06307 42.36753)
42.36769,-7.08342,340.93,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,303.75,6.68,N,POINT (-7.08342 42.36769)
42.36682,-7.07871,329.11,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.38,4.02,N,POINT (-7.07871 42.36682)
42.36594,-7.07396,331.04,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,298.31,4.02,N,POINT (-7.07396 42.36594)
42.36505,-7.06912,344.62,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,301.8,4.41,N,POINT (-7.06912 42.36505)
42.38396,-7.17198,304.37,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.12,1.06,N,POINT (-7.17198 42.38396)
42.36412,-7.06409,307.8,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.35,4.41,N,POINT (-7.06409 42.36412)
42.36255,-7.07503,332.4,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.87,8.03,N,POINT (-7.07503 42.36255)
42.36165,-7.07015,343.93,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,301.18,20.52,N,POINT (-7.07015 42.36165)
42.38153,-7.17821,307.54,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.61,41.93,N,POINT (-7.17821 42.38153)
42.38064,-7.17338,319.3,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.98,41.93,N,POINT (-7.17338 42.38064)
42.36431,-7.08455,309.98,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.48,1.13,N,POINT (-7.08455 42.36431)
42.36344,-7.07985,309.33,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,296.67,8.03,N,POINT (-7.07985 42.36344)
42.37819,-7.17957,331.3,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,316.37,41.93,N,POINT (-7.17957 42.37819)
42.36002,-7.08079,341.89,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.65,8.03,N,POINT (-7.08079 42.36002)
42.35911,-7.07586,354.03,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.42,8.03,N,POINT (-7.07586 42.35911)
42.36177,-7.09029,303.76,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.16,1.13,N,POINT (-7.09029 42.36177)
42.3609,-7.08556,308.79,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.05,1.13,N,POINT (-7.08556 42.3609)
42.37484,-7.18085,346.07,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,294.58,4.45,N,POINT (-7.18085 42.37484)
42.35748,-7.08647,345.48,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,298.42,9.65,N,POINT (-7.08647 42.35748)
42.35658,-7.08161,350.59,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.3,13.95,N,POINT (-7.08161 42.35658)
42.37394,-7.17593,313.92,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.55,4.45,N,POINT (-7.17593 42.37394)
42.35496,-7.09227,334.94,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.0,9.65,N,POINT (-7.09227 42.35496)
42.35406,-7.0874,345.95,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.56,9.65,N,POINT (-7.0874 42.35406)
42.37058,-7.17715,308.94,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,290.92,4.45,N,POINT (-7.17715 42.37058)
42.35676,-7.10203,301.22,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,290.74,0.85,N,POINT (-7.10203 42.35676)
42.35586,-7.09715,312.31,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.19,0.85,N,POINT (-7.09715 42.35586)
42.36722,-7.17834,326.65,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,293.82,3.32,N,POINT (-7.17834 42.36722)
42.35245,-7.09816,328.92,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.55,2.3,N,POINT (-7.09816 42.35245)
42.35154,-7.09321,342.43,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.4,9.2,N,POINT (-7.09321 42.35154)
42.35062,-7.08823,329.76,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.73,9.2,N,POINT (-7.08823 42.35062)
42.35336,-7.1031,315.74,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.21,2.3,N,POINT (-7.1031 42.35336)
42.36292,-7.17445,334.57,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.48,11.91,N,POINT (-7.17445 42.36292)
42.34997,-7.10414,322.8,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.36,2.3,N,POINT (-7.10414 42.34997)
42.35955,-7.17562,346.75,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,302.82,12.88,N,POINT (-7.17562 42.35955)
42.34751,-7.11028,343.68,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,298.01,5.72,N,POINT (-7.11028 42.34751)
42.34656,-7.10514,329.13,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.98,6.06,N,POINT (-7.10514 42.34656)
42.35618,-7.17677,349.0,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,299.65,12.88,N,POINT (-7.17677 42.35618)
42.35526,-7.17175,331.83,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.95,12.88,N,POINT (-7.17175 42.35526)
42.34597,-7.12139,329.08,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.89,3.27,N,POINT (-7.12139 42.34597)
42.34411,-7.11134,335.35,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.89,5.72,N,POINT (-7.11134 42.34411)
42.34505,-7.1164,306.81,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.38,5.72,N,POINT (-7.1164 42.34505)
42.35186,-7.17278,353.56,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.22,12.28,N,POINT (-7.17278 42.35186)
42.34347,-7.1273,303.7,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.36,0.98,N,POINT (-7.1273 42.34347)
42.34165,-7.11744,304.88,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.4,0.63,N,POINT (-7.11744 42.34165)
42.27644,-7.2063,331.63,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.0,3.01,N,POINT (-7.2063 42.27644)
42.21073,-6.85124,354.56,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,297.3,14.34,N,POINT (-6.85124 42.21073)
42.27309,-7.20754,325.43,0.42,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.17,3.01,N,POINT (-7.20754 42.27309)
42.20737,-6.8527,352.23,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,303.17,14.34,N,POINT (-6.8527 42.20737)
42.20646,-6.84778,330.93,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,295.5,14.34,N,POINT (-6.84778 42.20646)
42.20552,-6.84276,309.26,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.55,2.03,N,POINT (-6.84276 42.20552)
42.204,-6.85401,335.44,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,311.4,20.78,N,POINT (-6.85401 42.204)
42.20486,-6.85863,300.91,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,289.23,4.8,N,POINT (-6.85863 42.20486)
42.20123,-6.83918,305.93,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.67,1.6,N,POINT (-6.83918 42.20123)
42.20058,-6.85511,343.92,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,310.31,20.78,N,POINT (-6.85511 42.20058)
42.20144,-6.8597,306.25,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,290.03,4.8,N,POINT (-6.8597 42.20144)
42.1997,-6.85038,303.53,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,291.48,20.78,N,POINT (-6.85038 42.1997)
42.19608,-6.83105,315.86,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,290.85,2.38,N,POINT (-6.83105 42.19608)
42.19802,-6.86079,330.4,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.41,15.13,N,POINT (-6.86079 42.19802)
42.19717,-6.85618,367.0,0.43,0.38,2025-08-16,0236,N20,VIIRS,h,2.0NRT,316.94,18.55,N,POINT (-6.85618 42.19717)
42.19268,-6.83227,325.94,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,294.15,10.86,N,POINT (-6.83227 42.19268)
42.19629,-6.85152,308.55,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,292.6,18.55,N,POINT (-6.85152 42.19629)
42.1954,-6.84678,301.13,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,290.29,2.03,N,POINT (-6.84678 42.1954)
42.19374,-6.85726,350.0,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,306.22,18.55,N,POINT (-6.85726 42.19374)
42.18928,-6.83343,338.66,0.43,0.38,2025-08-16,0236,N20,VIIRS,n,2.0NRT,307.6,10.86,N,POINT (-6.83343 42.18928)
